title,price,published,acreage,address
"Chính chủ cho thuê phòng full đồ, có ban công 140 Vương Thừa Vũ, Ngã 4 Sở, Thanh Xuân",3.0,19/09/2020,22.0,"140 Đường Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
Chính chủ cho thuê phòng full đồ khép kín ban công rộng tại 147 Triều Khúc hoặc đi 300 nguyễn xiển gần Ecogreen,3.0,19 giờ trước,25.0,"147 Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"
CHO THUÊ PHÒNG TRỌ ĐỦ ĐỒ 30m2 KHU VỰC TRƯỜNG CHINH THANH XUÂN - LIÊN HỆ: 0339679605,3.0,22/08/2020,30.0,"Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng ở tầng 2 - 2 phòng 30m2/phòng,5.6,23/05/2020,60.0,"23 ngõ 12 Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng khu vực Trường Chinh,3.5,24/02/2020,20.0,"Phố Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ phố Phan Đình Giót, Phương Liệt, Thanh Xuân, Hà Nội",4.9,04/08/2019,51.0,"Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
CHO THUÊ NHÀ KHÉP KÍN CHÍNH CHỦ GẦN TRƯỜNG BKX,3.7,15/12/2020,20.0,"Số 7, ngõ 31/7 Phan Đình Giót, Phương Liệt, Thanh Xuân, Hà Nội Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ Full Lê Trọng Tấn, Phương Liệt, Thanh Xuân 2.3Triệu.",2.3,14/02/2022,30.0,"Lê Trọng Tấn, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Cho thuê Phòng trọ giá rẻ gần BKX và Y ( Gần ngã tư sở),2.5,06/01/2021,17.0,"31 Đường Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà trọ tại số 2 ngõ 320 phố Định Công, Hà Nội gần ĐH Kinh Tế, ĐH Xây Dựng, ĐH Bách Khoa",3.4,30/11/2021,54.0,"số 2 ngõ 320 Đường Định Công, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ khép kín, rộng 25m2 giá cho thuê 2,7 triệu/tháng",2.7,28/02/2021,25.0,"68 ngõ 1 Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng trọ khép kín ở Phan Đình Giót,2.5,28/04/2022,25.0,"68 ngõ 1 Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Phòng trọ gần các trường đại học Bach Kinh Xây,2.5,24/02/2021,22.0,"Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
Cho thuê phong trọ bách kinh xây,1.4,20/07/2019,35.0,"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"CHÍNH CHỦ CHO THUÊ CHUNG CƯ MINI KHÉP KÍN ĐỦ ĐỒ, THANG MÁY 3.9tr",3.9,13/07/2021,30.0,"Số 2/197 Đường Khương Hạ Mới, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê trọ tại 68 ngõ 1 Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",2.0,09/07/2022,17.0,"68 ngõ 1 Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
"CHÍNH CHỦ CHO THUÊ PHÒNG ĐỦ ĐỔ KHÉP KÍN, Ô TÔ ĐỖ CỬA 2.6TR",2.5,13/07/2021,18.0,"126a/509 Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Phòng ngủ trong nhà nguyên căn tại 509/68 Vũ Tông Phan, Khương Đình, Thanh Xuân",2.8,04/12/2021,25.0,"SN 88, ngách 68, ngõ 509 Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
Cho Thuê Phòng Trọ Chính Chủ tại Bùi Xương Trạch,2.5,20/10/2021,25.0,"169 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Phòng trọ Khương Trung không chung chủ, điện nước giá dân",1.8,03/12/2021,18.0,"Đường Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho Thuê Phòng Trọ Đẹp Mặt Phố Bùi Xương Trạch. Liên hệ cô Loan: 0989812516, miễn trung gian.",2.5,01/11/2021,25.0,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng dạng căn hộ studio như hình, có thang máy chỉ 3tr4",3.4,11/01/2022,28.0,"2C ngõ 583 Đường Khương Hạ Mới, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Phòng trọ tại Bùi Xương Trạch nhà mới đầy đủ tiện nghi, khép kín cho gia đình sinh viên, phòng có gác xép rộng 26m",2.8,31/12/2021,26.0,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng Full đồ 2tr ngay ngã tư sở, vương thừa vũ",2.0,17/03/2022,20.0,"140 Đường Vương Thừa Vũ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ, Ngõ 420 Khương Đình, Thanh Xuân, 25m2",3.0,13/01/2022,25.0,"số 8 Ngõ 420 Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"CC Cho thuê phòng full đồ, khép kín ở 420 Khương Đình, Ngã tư sở",3.3,10/02/2022,25.0,"420 Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trong chung cư , vệ sinh khép kín sạch đẹp,có bình nóng giá 1.3tr, ưu tiên ở 1 mình",1.3,24/06/2022,12.0,"Ngõ 1, hẻm 1/62/23 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
Cần nhượng lại phòng cực thoáng full đồ tại Bùi Xương Trạch,4.0,26/03/2022,35.0,"26B/125 Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
CHO THUÊ PHÒNG CCMN 45M2 1KHÁCH BẾP+ 1 NGỦ NGAY NGÃ TƯ SỞ 4.3TR,4.2,13/07/2021,45.0,"16/183 Đường Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ tại ngõ 93 ngách 28 nhà số 09 Hoàng Văn Thái, Phường Khương Đình, Thanh Xuân",1.8,08/07/2022,18.0,"09 Hoàng Văn Thái, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
"Phòng 30m2 sạch sẽ, thoáng mát gần Ngã Tư Sở",3.5,29/03/2021,30.0,"24, ngách 130, ngõ 162 Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà trọ khu vực Khương Trung, Ngã Tư Sở",2.2,13/06/2021,15.0,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Chính chủ cho thuê nhà trọ tại Tô Vĩnh Diện, Khương Trung, Thanh Xuân",3.0,20/06/2021,20.0,"Số 47/86/16 Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Phòng trọ cho thuê khu vực 4 Khương Trung, Phường Khương Trung, Quận Thanh Xuân ngay Ngã Tư Sở",2.0,13/06/2021,13.0,"4 Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"CHO THUÊ PHÒNG GẦN KHƯƠNG TRUNG, GẦN HOÀNG VĂN THÁI, 20M, CÓ NÓNG LẠNH, CÓ BAN CÔNG.LH 086826726",2.0,12/10/2021,20.0,"31 Đường Tân Hồng, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê căn hộ tập thể tại ngõ 164 Đường Vương Thừa Vũ, Thanh Xuân, Hà Nội. Diện tích 40m2, giá thuê 4 Triệu",4.0,26/03/2022,40.0,"số 55 ngõ 164 Đường Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Phòng trọ chính chủ Ngã Tư Sở, Full đồ",3.0,05/02/2022,20.0,"Số 23 ngõ 47 Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"1/3 Phòng chính chủ Khương Trung 30m2, có nóng lạnh, máy giặt, ban công",2.5,09/02/2022,30.0,"31 Tân Hồng, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà ở hoặc kinh doanh tại 101E A10 Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",4.5,17/03/2022,35.0,"101E A10 Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
"Chính chủ cho thuê phòng khép kín tại ngõ 97 phố Khương Trung (Ngã tư sở), Đống Đa, Hà Nội",2.8,03/04/2022,25.0,"ngõ 97 Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
Cho Thuê CCMN 86 Tô Vĩnh Diện Full Nội Thất,5.0,29/06/2022,20.0,"86 Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
Chính chủ cho thuê phòng trọ giá rẻ Hoàng Văn Thái chỉ từ 1 triệu/th,1.2,29/12/2021,13.0,"71/56 Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê nhà 2 tầng khép kín từng tầng phố Bùi Xương Trạch (3tr/tháng),3.0,21/07/2022,60.0,"261 Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
Tìm người thuê nhà trọ mới xây,1.4,17/03/2018,12.0,"Ngo 168/97,Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng Ngõ 250 Kim Giang,-1.0,30/05/2016,18.0,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà riêng Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",3.0,15/05/2019,70.0,"Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
phòng trọ cho sinh viên thuê (giá rẻ),1.0,04/09/2019,10.0,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Chính chủ cho thuê phòng ở ngõ 192 Kim Giang, giá 1,7 triệu/tháng",1.7000000000000002,06/05/2020,24.0,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cần cho thuê phòng CHUNG CƯ MINI (mới - hiện đại) ở Kim Giang, Hà Nội",2.8,04/05/2020,28.0,"54 Ngõ 482 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho Thuê Phòng mới, sạch, full đồ mới giá hợp lý",2.5,20/09/2019,25.0,"250 Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Nhà A1 Kim Giang 50m2 tầng 2 2pn 1pk,5.0,20/05/2020,50.0,"202 Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho thuê hộ gia đình, nhà riêng _ khu dân trí cao, đất lành !",3.0,17/11/2020,34.0,"Số nhà 20 - Hẻm 358/25/38 Đường Bùi Xương Trạch, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho thuê Phòng khép kín, riêng chủ tại Đường Khương Đình, P.Kim Giang, Q.Thanh Xuân",2.5,26/09/2020,30.0,"Số 32 ngõ 460 Đường Khương Đình, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Chính chủ cho thuê phòng gần ngã tư sở 59m2 và khu Linh Đàm 20m2.,2.5,22/12/2020,59.0,"Số 07 Ngõ 66 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ sạch sẽ, tiện nghi, có gác xép rộng rãi",2.0,26/11/2020,18.0,"Ngõ 292 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Phòng trọ siêu đẹp 3.5tr/tháng/tầng 45m2x 4 tầng, thang máy, xây mới, cách đường 20m tiện kinh doanh",3.5,07/03/2021,45.0,"Số 12 ngõ 8 Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Số nhà 7B Ngõ 250 ngách 51 Kim Giang.,2.8,25/04/2021,23.0,"7B Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Siêu phẩm CCMN mới tinh- phòng đơn- phòng 1khách 1ngủ đủ cả đồ sịn- Cùng nhau bóc tem thôi!,3.6,23/10/2021,30.0,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ đầy đủ nội thất giường, tủ, bàn ghế, nóng lạnh điều hòa, máy giặt, intenet. Giá 2.5tr/tháng",2.5,09/11/2021,20.0,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"E còn duy nhất 1 phòng có ban công ở 73 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân",3.5,13/11/2021,20.0,"73 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Phòng full đồ 312 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân",2.6,25/11/2021,30.0,"312 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Cần cho thuê phòng khép kín,2.8,19/11/2015,28.0,"Số 8 ngách 80/48 Hoàng Đạo Thành, Kim Giang, Quận Thanh Xuân"
"Cho thuê phòng trọ 20m2, giá 1,7tr tại Phùng Khoang cạnh trường ĐH Y Dược Cổ Truyền",1.7000000000000002,06/02/2017,20.0,"Phùng Khoang, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê chung cư mini giá rẻ, đủ đồ cổng ĐH Hà Nội",3.1,11/04/2017,20.0,"CCMN NeraHome 26 ngõ 1B ĐH Hà Nội, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà tập thể 2T, 25m2, Số 2 Ngách 133/10 Nguyễn Trãi. Gía 8tr/3 tháng",2.5,19/09/2016,30.0,"Ngõ 133 Nguyễn Trãi, Q.Thanh Xuân"
Cho thuê chung cư mini giá rẻ cổng ĐH Hà Nội,3.1,09/04/2017,20.0,"CCMN NeraHome - 26 ngõ 1B Đh Hà Nội, Thanh Xuân, Hà Nội"
"Tìm phòng trọ khu vực tòa nhà HH2, Bắc Hà",1.5,01/05/2018,15.0,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng trọ đường Vũ Trọng Phụng - Thanh Xuân,2.0,11/07/2018,12.0,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cần tìm nam ở ghép, Nguyễn Trãi - Thanh Xuân",1.7000000000000002,24/05/2019,130.0,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê 2 tầng 3 4 nhà mặt đường Nguyễn Huy Tưởng,5.0,09/05/2019,70.0,"174B Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng trọ ngõ 230 Định Công hạ số nhà 113,1.5,10/12/2021,18.0,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
Cho Thuê Phòng CCMN Ngã Tư Sở Đẹp- 30m - Full Đồ tại Cự Lộc - Cạnh Royal City - Giá Chỉ 5 tr/th,5.0,24/08/2020,30.0,"Phố Cự Lộc, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ CC mini từ 15m- 25m giá rẻ, chính chủ, khép kín, tiện giao thông",2.0,18/08/2020,15.0,"47 Phố Chính Kinh, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ khép kín, chính chủ k qua môi giới",2.3,30/04/2020,15.0,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
CHO THUÊ CCMN 3TR4 VÀ HOMESTAY 1TR4 KHÉP KÍN Ở NGÕ 192 KIM GIANG,2.5,20/07/2022,25.0,"Số 6 Ngách 37 Ngõ 192 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
"Phòng trọ giá rẻ ở Triều Khúc, Thanh Xuân, Hà Nội",3.2,20/04/2021,25.0,"111 Triều Khúc, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng tầng 33 cc Gold Tower căn 3 ngủ rộng rãi mặt đường Nguyễn Trãi,5.0,18/05/2021,109.0,"275 Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Phòng trọ Số 5 ngõ 128 Vũ Trọng Phụng- Thanh Xuân. Đầy đủ nội thất chung, nội thất phòng",4.8,14/07/2021,35.0,"5 Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ, 1,7tr cho SV hoặc người đi làm",1.7000000000000002,04/01/2016,19.0,"Số 76, Ngõ 190 Hạ Đình, Thanh Xuân, Hà Nội"
Cho thuê phòng trọ gần ĐH Khoa Học Xã Hội và Nhân,2.0,05/03/2016,20.0,"6B Ngõ 312 Nguyễn Trãi, Quận Thanh Xuân"
Nhượng phòng cho thuê đến hết tháng 7/2016,2.0,28/02/2016,18.0,"Số nhà 23/19 ngõ 336, Nguyễn Trãi, Thanh Xuân Trung, Quận Thanh Xuân"
"CHO THUÊ VĂN PHÒNG, CỬA HÀNG TẦNG 1 THOÁNG MÁT 50M2",-1.0,07/04/2016,50.0,"Hoàng Ngân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cap thuê phòng trọ , 1t700k , thích hợp cho sv và ng đi làm ( THANH XUÂN , HÀ NỘI )",1.7000000000000002,14/07/2016,22.0,"Hạ Đình, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng trọ gần khu vực Trường Nhân Văn - ĐH Hà Nội,1.5,22/08/2016,16.0,"Số 476 Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ tầng 3, s = 20m2 1,7t/1 tháng, Thanh Xuân, Hà Nội",1.7000000000000002,30/07/2016,20.0,"Hạ Đình, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
CCMN 1n1k full đồ khép kín ở 111 triều khúc chính chủ cho thuê,5.0,24/09/2021,45.0,"111 Đường Triều Khúc, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng khép kín, đh, nóng lạnh tại 7/128 Vũ Trọng Phụng, Thanh Xuân Trung, Quận Thanh Xuân",2.2,15/02/2022,15.0,"7/128 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Nguyễn Tuân cho thuê phòng trọ. Giá 2 triệu-3 triệu,có fix cho ai ở lâu dài. Chi tiết lh: 0984688556 gặp Chí",2.0,13/10/2021,20.0,"Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ, CCMN FULL đồ ở 300 nguyễn xiển thanh xuân",3.5,10/02/2022,25.0,"300 Nguyễn Xiển, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Chính chủ cho thuê CCMN FULL đồ ở 66 triều khúc thanh xuân hà nội,3.6,4 giờ trước,30.0,"111 Triều Khúc, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
Cho thuê tầng 3 rộng 30m gần Royal City,2.5,21/06/2020,30.0,"Đường Giáp Nhất, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Nhà nguyên căn 15 ngõ 65 Khương Đình, Thanh Xuân",2.5,01/07/2020,20.0,"ngõ 65 Đường Khương Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
CHO THUÊ NHÀ NGÕ 73 NGUYỄN TRÃI. FULL NỘI THẤT GIÁ TỪ 3TR5,3.5,26/06/2020,20.0,"73 Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê tầng 3 Quan Nhân,TX,HN sử dụng 80m2 mặt sàn",4.5,03/09/2020,80.0,"29 Ngõ 145 Phố Quan Nhân, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê nhà tập thể cơ khí tại đường Nguyễn Trãi, Thanh Xuân, HN",3.5,10/09/2020,40.0,"129 Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"cho thuê phòng trọ, CCMN FULL đồ ở 286 nguyễn xiển thanh xuân hà nội",4.2,3 giờ trước,30.0,"286 Đường Nguyễn Xiển, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
"Nhà trọ 2 tầng, Khương Đình, Thanh Xuân",2.0,31/10/2020,25.0,"15 ngõ 65 Đường Khương Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
Cho thuê nhà khu ngã tư sở - nguyễn trãi,1.5,30/03/2021,20.0,"133 Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
TÌM NAM Ở GHÉP ĐỦ ĐỒ FREE ĐIỆN NƯỚC - 275 NGUYỄN TRÃI,1.499,26/04/2021,130.0,"275 Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ cao cấp kép kín, Full nội thất, gần Ngã tư Sở - Hà Nội. chính chủ, nhà 7 tầng mới tinh, có thang máy",3.5,19/05/2021,28.0,"Số 5/129 Nguyễn Trãi – Thanh xuân – TP.Hà Nội Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
Căn Hộ Mini 30m2 Full Nội Thất Cao Cấp Đối Diện Royal City-Chính Chủ Có Thể Ở Ngay,4.0,08/06/2021,30.0,"ngõ 181 Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
Phòng VIP full đồ ngõ 190 Nguyễn Trãi có gác xép,4.0,08/10/2021,25.0,"Ngõ 190 Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Cho thuê phòng trọ cao cấp tại gần Ngã Tư Sở - Hà Nội. Ful nội thất, chính chủ, nhà 7 tầng mới xây, có thang máy",3.5,04/01/2022,25.0,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
"Phòng trọ ngõ 111 Thuỵ Khê, không môi giới, chính chủ",2.0,16/07/2016,25.0,"20, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội"
"Phòng khép kín tầng 2 mặt phố Cự Lộc, Giá thuê 2.8tr/ tháng, Có điều hòa, nóng lạnh, kệ bếp",2.8,26/02/2022,20.0,"169 Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
Cho thuê phòng Trọ 29m2 tại Gia Cốc - Kiêu Kỵ,1.7000000000000002,20/11/2020,27.0,"Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội"
"Cho thuê nhà trọ, phòng trọ tại dự án Vincity Gia Lâm, Gia Lâm, Hà Nội cửa hàng mặt đường 179, Đường Kiêu Kỵ",1.0,13/11/2018,40.0,"Đường Kiêu Kỵ, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội"
"Cho thuê phòng khép kín ở Gia Lâm, gần Học viện nông nghiệp",100.0,03/11/2015,16.0,"Số nhà 21 Ngõ 86, đường Cửu Việt 2, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội"
Cho thuê phòng giá rẻ Đuờng Dương hà gia lâm hà nội,-1.0,04/09/2019,80.0,"Xóm Đồng đường Cầu Đuống, Xã Dương Hà, Huyện Gia Lâm, Hà Nội"
NHÀ TRỌ SINH VIÊN ĐẠI HỌC NÔNG NGHIỆP HÀ NỘI,0.8,15/02/2016,14.0,"Số nhà 12, ngõ 102, đường 2 Cửu Việt, thị trấn Trâu Quỳ, Gia Lâm, Hà Nội"
Phòng trọ 35m2 gần cổng trường Đại học Nông Nghiệp I,1.5,13/05/2016,35.0,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
"Phòng trọ gần Học viện nông nghiêp Việt Nam, đường 1 Cửu Việt",0.7000000000000001,20/05/2016,15.0,"88A, Cửu Việt 1, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
"Cho thuê phòng ở sinh viên khép kín tại số 23, đường Cửu Việt 1, thị trấn Trâu Quỳ",1.2,13/01/2017,18.0,"Cửu Việt 1, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Cho thuê phòng trọ hoặc văn phòng tại Ngô Xuân Quảng - Trâu Quỳ - Gia Lâm - Hà Nội,2.0,07/06/2018,45.0,"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
"TÌM GẤP NGƯỜI Ở GHÉP CHUNG CƯ VINHOMES OCEAN PARK, FULL ĐỒ, ĐIỆN NƯỚC GIÁ DÂN",1.5,19/10/2020,50.0,"TÒA O9/S2 VINHOMES OCEAN PARK Đường An Đào, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Cho thuê phòng trọ khép kín mới xây có thang máy gần cổng Học viện Nông nghiệp,1.7000000000000002,04/01/2020,17.0,"Đường Cửu Việt, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Cho thuê phòng trọ khép kín mới xây có thang máy và cửa hàng kinh doanh ngay cổng Học viện Nông nghiệp,1.6,11/03/2020,15.0,"Số 11, ngõ 113 Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
"Chi tiết cho thuê phòng học, phòng múa theo giờ Cổ Bi, Gia Lâm",0.1,24/09/2019,50.0,"đường Cổ Bi, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội"
Cho thuê nhà nguyên căn khép kín,3.0,12/11/2019,80.0,"Thôn vàng Đường số 20, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội"
"CHO THUÊ NHÀ TRỌ KHU A TẠI VIỆN RAU QUẢ GIA LÂM, HÀ NỘI",2.0,10/03/2021,45.0,"Số nhà 13, ngõ 12, viện rau quả Đường An Lạc, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Cho thuê phòng trọ khép kín Yên Thường - Gia Lâm HN,0.75,04/08/2016,16.0,"Số 60 đường Yên Thường, Huyện Gia Lâm, Hà Nội"
"Cho thuê phòng trọ khép kín cho người lao động. Diện Tích 20m2, Tại Đường Yên Khê, Xã Yên Thường, Huyện Gia Lâm, Hà Nội",1.2,11/06/2020,20.0,"Xóm 3 - Xuân Dục Đường Yên Khê, Xã Yên Thường, Huyện Gia Lâm, Hà Nội"
"CHO THUÊ PHÒNG TRỌ - 235 HÀ HUY TẬP, YÊN VIÊN, GIA LÂM, HÀ NỘI",1.2,05/10/2016,23.0,"Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội"
"Thuê nhà/căn hộ/phòng trọ Gia Lâm, Hà Nội",2.0,08/08/2020,50.0,"Đường Thiên Đức, Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội"
