title,price,published,acreage,address
"Phòng lầu 1, full đồ thoáng mát, giá 2,5tr/ tháng.",2.5,25/12/2021,18.0,"16/1 Đường Trần Quang Diệu, Phường 13, Quận 3, Hồ Chí Minh"
"Phòng lầu 1, tại 16/10 Đường Trần Quang Diệu, Phường 13, quận 3, full đồ thoáng mát, giá 3,0tr/ tháng.",3.0,28/11/2021,20.0,"16/1 Đường Trần Quang Diệu, Phường 13, Quận 3, Hồ Chí Minh"
Cho thuê phòng 20m2. Tại Lê Văn Sỹ. Trung tâm quận 3. Giá 4tr/tháng,4.0,22/05/2021,20.0,"3 Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"GIẢM GIÁ MÙA DỊCH - PHÒNG ĐẸP NGAY CHỢ NGUYỄN VĂN TRỖI- QUẬN 3 NỘI THẤT CƠ BẢN, GIÁ TỪ 2.8 triệu đến 3.5TR/THÁNG.",2.8,30/10/2021,18.0,"Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
Giảm giá sốc ngay Lê Văn Sỹ gần Co.op Mart Nhiêu Lộc Quận 3 sẵn nội thất Miễn Phí,4.5,30/09/2021,30.0,"Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Căn hộ Vip Ban Công lộng gió giá tốt ngay Lê Văn Sỹ, Quận 3",6.5,1 ngày trước,35.0,"466 Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
Cho thuê nhà trọ ở khu vực trung tâm,2.5,11/02/2022,25.0,"31/3/7 Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
Phòng cao cấp 30m2 full nội thất tại Lê Văn Sỹ Quận 3 gần chợ Nguyễn Văn Chổi,6.0,23/01/2022,30.0,"339 Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"[Giảm 20% Giá Phòng] Phòng Đẹp Y Hình, 5'' Qua Bờ Kè, Quận 3 Lê Văn Sỹ",5.5,04/01/2022,25.0,"351 Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
Phòng trọ đầy đủ tiện nghi giá rẻ quận 3,3.2,21/04/2022,14.0,"207/31 Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Qua tháng bàn giao phòng mới xây 100%, ngay Lê Văn Sỹ, Q3",6.5,30/05/2022,30.0,"339/67 Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Căn hộ 1 PN, 1PK Q3 đầy đủ tiện nghi chỉ việc xách vali vào ở ( gần cầu Lê Văn Sỹ )",8.0,07/04/2022,30.0,"Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Căn hộ Vip 1 phòng ngủ có ban công giá tốt ngay Lê Văn Sỹ, Quận 3",6.0,14/07/2022,35.0,"466 Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Cho thuê phòng 1 nữ ở, phù hợp cho sinh viên và người đi làm",2.4,31/03/2022,20.0,"359/59 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
 CĂN HỘ Duplex Siêu Tiện Lợi ngay TRƯỜNG SA QUẬN 3 - CÓ MÁY GIẶC RIÊNG chỉ 6tr,6.0,29/03/2022,30.0,"Trường Sa, Phường 12, Quận 3, Hồ Chí Minh"
Căn hộ cao cấp diện tích 35m2 Full nội thất,7.0,02/03/2022,35.0,"359 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"️Căn Hộ Sàn Gỗ Sang Trọng Ngay Lê Văn Sỹ, Giá Hấp Dẫn",6.0,30/03/2022,25.0,"351 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Lê Văn Sỹ - cho Thuê căn Hộ Cao Cấp full Nội Thất Mới Tinh 1000%,6.8,05/08/2022,35.0,"339/67 Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh"
"Phòng gác lững xinh, mới xây full nội thất ở Lê Văn Sỹ, sau Coopmart Nhiêu Lộc Q3",5.0,13/04/2022,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng Full NT,Ban Công Máy Giặc Riêng Trong Phòng Ngay Lê Văn Sỹ Quận 3",7.5,30/03/2022,35.0,"359 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Phòng GÁC LỬNG Full Nội Thất ngay Coopmart Nhiêu Lộc Quận 3,5.0,19/04/2022,20.0,"359 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
V.I.P GÁC LỮNG XINH XẮN dọc BỜ KÈ TRƯỜNG SA chỉ 6tr5,6.5,19/04/2022,35.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Kí túc xá mô hình Sleep Box giá chỉ 1TR8/Tháng không phát sinh chi phí,1.8,26/05/2022,20.0,"413/8 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"PHÒNG BAN CÔNG RỘNG, ĐẸP THOÁNG MÁT YÊN TĨNH NGAY LÊ VĂN SỸ",3.3,19/04/2022,25.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Sang nhượng hợp đồng kinh doanh phòng cho thuê, Q3",55.0,23/05/2022,100.0,"Phố Nguyễn Thiện Thuật, Phường 12, Quận 3, Hồ Chí Minh"
"Gác Lửng Xinh Xắn, Full Tiện Nghi - Gần Cầu LÊ VĂN SỸ Quận 3 ",5.0,19/04/2022,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Căn hộ mini Ban công cực thoáng mát - Kèm nhiều ưu đãi,5.2,12/05/2022,30.0,"359 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng trọ sạch đẹp tại Đường Lê Văn Sỹ, Phường 12, Quận 3",4.0,18/05/2022,21.0,"453/77f25 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng mới- đẹp - full NT. HĐ Ngắn hạn, Dài hạn - Lê Văn Sỹ,",4.7,14/07/2022,22.0,"Phường 12, Quận 3, Hồ Chí Minh"
PHÒNG SẠCH ĐẸP THOÁNG MÁT NGAY LÊ VĂN SỸ-TRẦN QUANG DIỆU,3.3,17/06/2022,28.0,"453/172 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Căn Hộ Đẳng Cấp Full Tiện Nghi Ngay Coop Mart Nhiêu Lộc,7.0,01/07/2022,35.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Phòng Studio ấm cúng giữa trung tâm ngay quận 3 Sài Gòn ️️️,7.0,30/07/2022,30.0,"276 Đường Pasteur, Phường 12, Quận 3, Hồ Chí Minh"
Phòng cao cấp cam kết như hình ở Trần Quang Diệu Quận 3,5.0,31/03/2022,25.0,"80/95 Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Phòng Gác Lửng Xinh Xắn Chỉ 5tr Lê Văn Sỹ Quận 3,5.0,04/08/2022,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Cho nữ thuê phòng trọ (1 bạn nữ/ 1 phòng, ở riêng (không ở ghép)",2.2,27/07/2022,18.0,"443/49 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Cho thuê phòng đầy đủ tiện nghi tại Quận 3 40m2,5.0,13/11/2021,40.0,"453/77F23 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Cần cho Thuê Phòng trọ, giảm còn 2tr đến tháng 1 tại 453/77H22A Đường Lê Văn Sỹ, Phường 12, Quận 3",3.5,06/11/2021,6.0,"453/77H22A Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
PHÒNG BAN CÔNG SẠCH ĐẸP THOÁNG MÁT GẦN HUỲNH VĂN BÁNH,3.0,27/06/2021,25.0,"453/172 Đường Huỳnh Văn Bánh, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng cao cấp có gác lững 25m2 full nội thất chỉ có tại Lê Văn Sỹ Quận 3, Đẳng cấp sang trọng",4.8,07/11/2021,25.0,"359/21 Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng GÁC LỬNG nội thất tiện nghi Lê Văn Sỹ Q3,ngay Coopmart, giá ưu đãi cực tốt, 1 căn cuối cùng còn trống",4.5,18/11/2021,25.0,"359/19 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Giờ giấc tự do không chung chủ - Phòng mới xây - Full tiện ích - ngay Lê Văn Sỹ Quận 3,5.0,04/11/2021,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Cho thuê phòng mới 100% ở Lê Văn Sỹ Q.3. Phòng 25m2, giá thuê 5tr/tháng",5.0,20/05/2021,25.0,"453/93kc Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Phòng cho thuê diện tích 35m2 Lê Văn Sỹ Q3,5.5,15/11/2021,35.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Duplex xinh xắn, nội thất tiện nghi gần ngay Coopmart Nhiêu Lộc Quận 3",4.7,24/12/2021,28.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Căn hộ full tiện ích ngay sát Coopmart Nhiêu Lộc - Trường Sa Quận 3 ( Lê Văn Sỹ ),4.3,19/11/2021,25.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
phòng lầu thượng không gian sử dụng riêng 1 mình 1 lầu,2.3,28/12/2021,32.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Cho thuê phòng trọ giá rẻ, trung tâm quận 3, giá 2tr/tháng. Thông tin liên hệ 0906644735",2.0,06/12/2021,14.0,"1074a13 Đường Trường Sa, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng đẹ, full nội thất, an ninh, giá yêu thương ở Hoàng Sa, Q3",5.0,21/12/2021,30.0,"1243 Hoàng Sa, Phường 12, Quận 3, Hồ Chí Minh"
GIÁ CHỈ 4tr5/tháng - Phòng gác lững siêu xinh - Ngay trung tâm Lê Văn Sỹ Q3,4.5,28/11/2021,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Phòng Gác Lững xinh xắn ngay Lê Văn Sỹ Q3 - sát Co.Op Mart Nhiêu Lộc,4.7,16/12/2021,28.0,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Phòng MỚI TOANH ngay Trường Sa Q3 - full tiện nghi,4.5,10/12/2021,25.0,"Trường Sa, Phường 12, Quận 3, Hồ Chí Minh"
Phòng cao cấp mới xây quận 3 đường lê văn sỹ sau lưng co.op nhiêu lộc.,4.7,12/05/2021,25.0,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng Đẹp Mới Xây Lê Văn Sỹ Quận 3 Giao Trần Quang Diệu Hình Thật 100%,4.5,01/06/2021,25.0,"466 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Chính chủ cho thuê phòng trọ cao cấp tại Lê Văn Sỹ, Q3, giờ giấc tự do",3.0,02/07/2021,20.0,"220/139A2 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
(GIẢM NGAY 500K THÁNG ĐẦU) PHÒNG FULL NỘI THẤT GIÁ RẺ QUẬN 3,3.5,02/11/2021,30.0,"220/11 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Căn Phòng Siêu Đẹp Lê Văn Sỹ Quận 3 - Chợ Nguyễn Văn Trỗi - Vòng Xoay Dân Chủ,4.5,19/05/2021,25.0,"456 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Cho thuê phòng trọ đường Lê Văn Sỹ Phường 14 Quận 3,2.8,14/10/2021,14.0,"466 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng Q3 mới setup hỗ trợ giảm 20% mùa dịch,4.0,16/08/2021,21.0,"812/29 Trường Sa, Phường 14, Quận 3, Hồ Chí Minh"
CHO THUÊ PHÒNG MỚI - ĐẸP - FULL NỘI THẤT- QUẬN 3,4.0,30/10/2021,30.0,"80/31A Trần Quang Diệu, Q.3"
"Cho thuê phòng trọ trung tâm Quận 3 , đối diện chợ",3.0,10/11/2021,15.0,"262/23 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng lầu 1 quận 3 đẳng cấp,thoáng mát, đủ đồ đạc, giá rẻ.",2.7,12/11/2021,18.0,"264 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"PHÒNG TIỆN NGHI, ĐẦY ĐỦ NỘI THẤT, TRẦN QUANG DIỆU Q3",4.5,30/11/2021,25.0,"100 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Chính chủ Phòng 50m2 MT 456 Lê Văn Sỹ, Quận 3, giá 6tr",6.0,02/12/2021,55.0,"456 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng có gác lớn riêng biệt như nhà nguyên căn ngay Lê Quý Đôn-Trần Quang Diệu,3.3,29/11/2021,35.0,"Đường Lê Quý Đôn, Phường 14, Quận 3, Hồ Chí Minh"
"Căn Hộ Gỗ Cao Cấp, Máy Giặt Riêng, Trần Quốc Thảo, Q3",5.5,07/12/2021,25.0,"339 Trần Quốc Thảo, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng cho thuê tại Đường Trần Quang Diệu, Phường 14, Quận 3. Phòng 17m2",1.7000000000000002,07/12/2021,17.0,"40/43c Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Phòng quận 3 trần quang diệu 15m2 chỉ cho nữ,1.4,30/11/2021,15.0,"40/43c Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng Xinh Full Nội Thất, 20m2, tại 359 Trần Quang Diệu, Phường 12, Quận 3",5.5,15/02/2022,20.0,"359 Trần Quang Diệu, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng MỚI KENG dọc BỜ KÈ, gần Cầu Lê Văn Sỹ Q3 - GIÁ TỐT",5.0,11/12/2021,25.0,"Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng trọ cao cấp tại 80/95E Trần Quang Diệu, Phường 14, Quận 3.",5.0,30/03/2022,25.0,"Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Phòng đẹp trung tâm quận 3 cho nữ văn phòng thuê nằm trên đường Trần Quang Diệu,4.5,14/03/2022,20.0,"113/21 B Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Chính chủ cho thuê phòng trọ cao cấp tại Lê Văn Sỹ P14, Q3 LH: 0907373371",3.5,04/02/2022,18.0,"220 Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Chỉ 4tr2. phòng có gác lững siêu xinh ngay Coopmart Rạch Miễu Quận 3,4.2,08/01/2022,25.0,"Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
Cho thuê phòng quận 3 ưu đãi giảm ngay 500k tháng đầu,3.0,02/01/2022,16.0,"359/35 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Phòng sạch sẽ, mát mẽ, wc riêng, không chung chủ tại 453/172 Đường Lê Văn Sỹ, Phường 12, Quận 3",2.5,12/01/2022,28.0,"453/172 Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh"
"Căn hộ cao cấp full nội thất, Đẹp thoáng mát tại Trần Quang Diệu Quận 3",5.0,31/03/2022,25.0,"80/95 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Phòng Trọ siêu rộng đường Lê Văn Sỹ quận Tân Bình,3.8,10/05/2022,25.0,"Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng tiện nghi full nội thất ở Lê Văn Sỹ Quận 3,4.0,01/05/2022,20.0,"Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Cho thuê phòng cao cấp full nội thất tại 80/95e Đường Trần Quang Diệu, Phường 14, Quận 3",5.5,01/04/2022,25.0,"80/95e Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Căn hộ mini siêu đẹp giá siêu rẻ ngay trung tâm quận 3,5.0,04/04/2022,20.0,"80/95 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
Phòng đầy đủ tiện nghi giá cực rẻ ở Lê Văn Sỹ Q3,4.0,13/05/2022,25.0,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng Studio Xinh Xắn Ngay Nhà Thờ Vườn Xoài, Ở Ngay",4.5,29/04/2022,20.0,"466 Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Căn hộ 1pn, 1Pb full NT cao cấp ngay Trung tâm Quận 3",6.5,09/05/2022,40.0,"80 Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Cho thuê phòng giá rẻ sinh viên đầy đủ tiện nghi tại 796/7 Đường Trường Sa, Phường 14, Quận 3",4.0,16/06/2022,80.0,"796/7 Đường Trường Sa, Phường 14, Quận 3, Hồ Chí Minh"
[HOT HOT CHỈ 5TR ]Phòng mới keng ngay LÊ VĂN SỸ Q3 - Ở liền được,5.0,26/05/2022,30.0,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng trọ full nội thất ở Quận 3,4.8,24/05/2022,20.0,"80/95E Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"PHÒNG SẠCH SẼ MÁT MẺ, TỰ DO KO CHUNG CHỦ NGAY TRẦN QUANG DIỆU",2.9,25/05/2022,25.0,"Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Cho thuê phòng chính chủ 20m2 tại Trần Quang Diệu, quận 3 - giá 3,8tr",3.8,09/06/2022,20.0,"80/101 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng trọ 20m2 có ban công, máy lạnh, máy quạt, nệm, tủ quần áo, nhà vs riêng",2.5,30/06/2022,20.0,"716 Trường Sa, Phường 14, Quận 3, Hồ Chí Minh"
"Khai Trương Phòng Full Nội Thất - LÊ VĂN SỸ, Gần Bờ Kè Trường Sa Quận 3",6.8,01/06/2022,27.0,"Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
Phòng full nội thất ngay Lê Văn Sỹ giao Trần Quang Diệu Q3 chỉ 4tr5,4.5,05/07/2022,25.0,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh"
"Cho Thuê Phòng Trọ có thể dọn vào ngay tại Đường Trần Quang Diệu, Phường 14, Quận 3",5.0,06/07/2022,50.0,"40/19 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
"Phòng rộng 30m2 ban công full nội thất Cách Mạng Tháng Tám, Q3, gần Tô Hiến Thành. LH 0937072468",4.2,21/03/2021,30.0,"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Phòng Full Nội thất ngay CMT8 giá mềm,4.9,12/04/2021,28.0,"472 Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Bancol Siêu thoáng + 1PN + Bếp riêng ngay Trần Quang Diệu P14 Q3,6.0,12/07/2022,30.0,"Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
PHÒNG BAN CÔNG GIÁ 3tr (NGAY CẦU Lê Văn Sỹ ),3.0,23/07/2022,20.0,"40/77 Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh"
PHÒNG TRỌ CAO CẤP MỚI 24M2 QUẬN 3 ĐẦY ĐỦ TIỆN NGHI,4.0,27/03/2021,24.0,"240/11/4 Cach Mang Thang 8 Phuong 10 Quan 3 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Phòng cho thuê Q3, CMT8; gác lửng 20 m2, 3,5 triệu/tháng",3.5,07/05/2021,20.0,"358/3/10 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Phòng trọ Quận 3, CMT8; Gác lửng, máy lạnh 20m2, Giá 3,5 triệu/tháng",3.5,25/05/2021,20.0,"358/3/10 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Phòng trọ bao điện nước, internet, cáp tivi, trung tâm quận 3 ở từ 2 đến 3 người",4.0,31/05/2021,18.0,"358/1/12 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng 3.8tr toilet full nội thất, toilet trong phòng tại 358/5/9 CMT8, quận 3",3.5,22/10/2021,25.0,"358/5/9 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Phòng cho thuê mới xây 358/2/13 Cách mạng tháng 8,4.5,16/10/2021,25.0,"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng trọ 308/25 Cách Mạng Tháng 8, Quận 3",3.5,07/11/2021,25.0,"308/25 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng khu trung tâm, an ninh, 30m2, 332 CMT8, Q.3",4.5,16/10/2021,30.0,"332/16 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Duplex Nt Cao Cấp Ngay Vòng Xoay Dân Chủ - Giá thuê 5tr6. Chi tiết liên hệ 0903365796,5.6,21/11/2021,30.0,"140 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"CĂN HỘ MỚI TIỆN NGHI NHƯ HÌNH, GIÁ TỐT, CMT8, GẦN CV LÊ THỊ RIÊNG",5.5,30/11/2021,30.0,"451 Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Chính chủ cho thuê phòng trọ 372/9/9 Cách Mạng Tháng 8, P.10, Q.3",3.5,05/12/2021,19.0,"3 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê nhà trọ gần clb Lan Anh trên đường CMT8, P10, Q3. Phòng 40m2, giá thuê 3Tr4/tháng",3.4,02/01/2022,40.0,"322/16/14 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng 3.5tr/th toilet full nội thất, toilet trong phòng tại 358/5/9 CMT8, quận 3",3.5,19/01/2022,25.0,"358/5/9 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Cho thuê nhà mặt tiền CMT8 ngay trung tâm Quận 3 cần cho thuê lầu 1 và lầu 2,6.0,15/06/2022,30.0,"254 Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
Cho thuê phòng duplex vs studio mới 100%. Có nhiều mức giá từ 5tr đến 7tr,5.0,21/06/2022,20.0,"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng Studio full nội thất giờ giấc tự do ngay trung tâm đường pasteur, quận 3",8.0,15/07/2022,35.0,"276 Đường Pasteur, Phường 10, Quận 3, Hồ Chí Minh"
Phòng trọ tiện nghi gần chợ Hoà Hưng. Diện tích: 25m2. - Giá phòng: 4tr/ tháng.,4.0,19/04/2022,25.0,"358 Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh"
"Cho thuê phòng trọ tại 29 Đường Nguyễn Phúc Nguyên, Phường 10, Quận 3",2.5,18/03/2022,22.0,"29 Đường Nguyễn Phúc Nguyên, Phường 10, Quận 3, Hồ Chí Minh"
Phòng Trọ Mới có sẵn máy lạnh. Diện tích phòng 25m2 Quận 3,3.5,09/06/2022,25.0,"Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Phòng trọ mặt tiền Trần Văn Đang quận 3 - 5.2 m2 - Lầu 4,0.9,24/05/2022,5.2,"219/9/7 Đường Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh"
"Chính chủ cho thuê phòng mới tiện nghi tại 209a trần văn đang, quận 3. Giá 4,5 triệu. Hình thật 100%",4.8,16/05/2022,30.0,"209A Đường Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh"
"Còn phòng cho thuê tại 205/59A Trần Văn Đang, Quận 3",3.2,23/05/2022,20.0,"205/59A Đường Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh"
"Cho nữ thuê phòng, sạch đẹp, an ninh, giảm ngay 500k/tháng đến khi hết dịch",3.0,08/06/2022,20.0,"205/40 Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh"
Phòng trọ mặt tiền Trần Văn Đang quận 3 - 16 m2 - Lầu 3,2.0,24/05/2022,16.0,"219/9/7 Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh"
Phòng Trọ Mới - Cửa sổ thoáng mát 22m2 Quận 3,2.8,10/05/2022,22.0,"656/52 Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Phòng trọ mới xây gần công viên Lê Thị Riêng và chợ Hòa Hưng,1.8,24/05/2022,10.0,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
"Cho nữ thuê phòng trọ sạch đẹp thoáng mát, giờ tự do tại Quận 3",2.5,24/05/2021,14.0,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Nữ ở ghép share mỗi người 2.5tr. Ch thuê phòng đẹp: 6.5tr.Phòng đơn:4.5tr.Phg đôi 5.5tr ở 1 mình 5tr,2.5,11/10/2021,20.0,"Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
"Phòng trọ mới, đẹp rộng rãi thoáng mát cho các bạn nữ thuê ( ở được 2 đến 3 người)",4.0,18/05/2021,30.0,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
"Cho thuê nhà trọ cao cấp tại 656 Cách Mạng Tháng Tám, Phường 11, Quận 3",4.0,13/10/2021,25.0,"656 Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Cho nử đi làm thuê phòng trọ sạch sẽ thoáng mát Quận 3,2.5,15/05/2021,15.0,"444/6 Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Phòng Cửa Sổ + FULL tiện nghi tại 472/18 CMT.8 Quận 3,3.0,01/07/2021,17.0,"Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Chính chủ cho thuê phòng Full nội thất tại 494/9 CMT8 P11 Q3 giá từ 3tr/th,3.0,01/06/2021,20.0,"494/9 Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
"Cho thuê phòng trọ giá sinh viên, giờ giấc tự do, ưu tiên nữ.",1.3,06/11/2021,9.0,"436/75/1A Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
"Cho thuê phòng ngay Cách Mạng Tháng Tám, Phường 11, Quận 3 khu vực trung tâm",3.5,17/02/2022,24.0,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
Cho thuê phòng có máy lạnh- 16m2 - giá 3.6TR/Tháng Ngay chợ Hòa Hưng,3.6,26/02/2022,16.0,"472/48 Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh"
